Name,Price,Currency,ID,URL
Переходник под баллон 12 г для МР-651 Корнет,125,UAH,106708167,https://co2.prom.ua/p106708167-perehodnik-pod-ballon.html
"Спусковой крючок Hatsan 55, 135, 150 сталь",185,UAH,106708548,https://co2.prom.ua/p106708548-spuskovoj-kryuchok-hatsan.html
Клапан в сборе Аникс,500,UAH,106716696,https://co2.prom.ua/p106716696-klapan-sbore-aniks.html
Устройство для установки газовых пружин (струбцина),170,UAH,118800680,https://co2.prom.ua/p118800680-ustrojstvo-dlya-ustanovki.html
Винт поджимной для пистолетов Аникс,85,UAH,171580379,https://co2.prom.ua/p171580379-vint-podzhimnoj-dlya.html
"Манжета на Hatsan 55, 70, 80, 90, Striker Edge (оригинал)",4,USD,171612226,https://co2.prom.ua/p171612226-manzheta-hatsan-striker.html
Манжета на винтовку Hatsan 125 оригинал,4,USD,171626003,https://co2.prom.ua/p171626003-manzheta-vintovku-hatsan.html
"Пружина для Hatsan 55, 70, 80, 85, 88, 90, 95, 99, 100, 105, Striker 1000, Edge оригинал",6,USD,172681837,https://co2.prom.ua/p172681837-pruzhina-dlya-hatsan.html
Винт вертикальных настроек прицельной планки Hatsan (нового образца),85,UAH,172684296,https://co2.prom.ua/p172684296-vint-vertikalnyh-nastroek.html
"Игла для МР 654, МР-651",60,UAH,172687595,https://co2.prom.ua/p172687595-igla-dlya-654.html
Прицельная планка универсальная (металл),340,UAH,173600381,https://co2.prom.ua/p173600381-pritselnaya-planka-universalnaya.html
"Пружина для Hatsan 125, Hatsan 135, Hatsan 150 оригинал",170,UAH,173604458,https://co2.prom.ua/p173604458-pruzhina-dlya-hatsan.html
Пружина шептало МР654К,30,UAH,173615974,https://co2.prom.ua/p173615974-pruzhina-sheptalo-mr654k.html
Винт крепления приклада Hatsan 125,100,UAH,173622891,https://co2.prom.ua/p173622891-vint-krepleniya-priklada.html
Накладка пластик,8,USD,173625457,https://co2.prom.ua/p173625457-nakladka-plastik.html
Тяга с рычагом на МР 654,310,UAH,173641275,https://co2.prom.ua/p173641275-tyaga-rychagom-654.html
Винт прицельной планки Kral (старого образца),72,UAH,173642636,https://co2.prom.ua/p173642636-vint-pritselnoj-planki.html
Винт прицельной планки Kral (нового образца),72,UAH,173823786,https://co2.prom.ua/p173823786-vint-pritselnoj-planki.html
Магазин для МР-654 К Н (32 серия),900,UAH,173833370,https://co2.prom.ua/p173833370-magazin-dlya-654.html
Магазин для пистолета Скиф А-3000,350,UAH,173836547,https://co2.prom.ua/p173836547-magazin-dlya-pistoleta.html
"Магазин для пистолета Беркут А-1001, А-2002",250,UAH,173837869,https://co2.prom.ua/p173837869-magazin-dlya-pistoleta.html
Сальник ствола RTI Gamo CF30,35,UAH,174084206,https://co2.prom.ua/p174084206-salnik-stvola-rti.html
Сальник ствола RTI Diana 350,35,UAH,174084304,https://co2.prom.ua/p174084304-salnik-stvola-rti.html
Сальник ствола RTI Diana 460,35,UAH,174084384,https://co2.prom.ua/p174084384-salnik-stvola-rti.html
"Aмортизатор (затыльник) резиновый (калоша) для АК (Сайга) на рамочный, складной приклад (съемный)",450,UAH,177467789,https://co2.prom.ua/p177467789-amortizator-zatylnik-rezinovyj.html
"Aмортизатор (затыльник) резиновый (калоша) для ИЖ-58, ИЖ-43 на деревянный приклад (съемный)",450,UAH,177481647,https://co2.prom.ua/p177481647-amortizator-zatylnik-rezinovyj.html
Ось перелома + гайка ИЖ53,125,UAH,178023627,https://co2.prom.ua/p178023627-pereloma-gajka-izh53.html
Приклад в сборе МР-651,650,UAH,179176789,https://co2.prom.ua/p179176789-priklad-sbore-651.html
Приклад и цевье для ИЖ 60(61),850,UAH,179180541,https://co2.prom.ua/p179180541-priklad-tseve-dlya.html
"Спусковой механизм Kral 01, 02",26,USD,179324447,https://co2.prom.ua/p179324447-spuskovoj-mehanizm-kral.html
"Усиленная газовая пружина SLV для Hatsan 125, Hatsan 135, Hatsan 150",310,UAH,186949073,https://co2.prom.ua/p186949073-usilennaya-gazovaya-pruzhina.html
Манжета на винтовки Чайка оригинал,60,UAH,200031421,https://co2.prom.ua/p200031421-manzheta-vintovki-chajka.html
Сальник ствола Чайка оригинал,45,UAH,200057480,https://co2.prom.ua/p200057480-salnik-stvola-chajka.html
Рем.комплект на МР-654К 4 кольца,40,UAH,200087301,https://co2.prom.ua/p200087301-remkomplekt-654k-koltsa.html
Ствол на Hatsan 125,75,USD,200102981,https://co2.prom.ua/p200102981-stvol-hatsan-125.html
Механизм предохранителя на Hatsan 125,11,USD,200637982,https://co2.prom.ua/p200637982-mehanizm-predohranitelya-hatsan.html
Планка рычага взвода на Hatsan 125,8,USD,200638759,https://co2.prom.ua/p200638759-planka-rychaga-vzvoda.html
Поршень на Hatsan 125,21,USD,200640145,https://co2.prom.ua/p200640145-porshen-hatsan-125.html
Винт крепления приклада на Hatsan 125 (под скобой),1,USD,201213788,https://co2.prom.ua/p201213788-vint-krepleniya-priklada.html
Винт крепления УСМ на Hatsan 125,35,UAH,201216279,https://co2.prom.ua/p201216279-vint-krepleniya-usm.html
Накладки на приклад Hatsan 125,1,USD,201235309,https://co2.prom.ua/p201235309-nakladki-priklad-hatsan.html
Направляющая пружины Hatsan 125,6,USD,201264972,https://co2.prom.ua/p201264972-napravlyayuschaya-pruzhiny-hatsan.html
Ствольная коробка Hatsan 125,8,USD,201333236,https://co2.prom.ua/p201333236-stvolnaya-korobka-hatsan.html
Рычаг взвода Hatsan 125,25,USD,201334207,https://co2.prom.ua/p201334207-rychag-vzvoda-hatsan.html
Упор прицела Hatsan 125,1,USD,201334499,https://co2.prom.ua/p201334499-upor-pritsela-hatsan.html
"Ригель Hatsan 70, 80, 90, 125",95,UAH,201335345,https://co2.prom.ua/p201335345-rigel-hatsan-125.html
"Пружина подачи шариков на МР654, МР651",50,UAH,232668393,https://co2.prom.ua/p232668393-pruzhina-podachi-sharikov.html
Винт поджимной для Аникс,78,UAH,232690922,https://co2.prom.ua/p232690922-vint-podzhimnoj-dlya.html
Винт поджимной для пистолетов KWC,75,UAH,232692089,https://co2.prom.ua/p232692089-vint-podzhimnoj-dlya.html
Винт поджимной для пистолетов KWC высокое,75,UAH,232696231,https://co2.prom.ua/p232696231-vint-podzhimnoj-dlya.html
Возвратная пружина на МР-654К «Байкал»,100,UAH,232712201,https://co2.prom.ua/p232712201-vozvratnaya-pruzhina-654k.html
"Переходник для разборки винтовок Hammerli, Norica, Beeman, Ekol и др.",100,UAH,233170919,https://co2.prom.ua/p233170919-perehodnik-dlya-razborki.html
Задник Hatsan 125,11,USD,233187480,https://co2.prom.ua/p233187480-zadnik-hatsan-125.html
Винт с гайкой крепления приклада Hatsan 125,140,UAH,243468787,https://co2.prom.ua/p243468787-vint-gajkoj-krepleniya.html
Осевой болт для Hatsan 125 (оригинал),100,UAH,243507118,https://co2.prom.ua/p243507118-osevoj-bolt-dlya.html
Пружина зацепа на Hatsan 125,2,USD,243523362,https://co2.prom.ua/p243523362-pruzhina-zatsepa-hatsan.html
Рычаг предохранителя для Hatsan 125,30,UAH,243544832,https://co2.prom.ua/p243544832-rychag-predohranitelya-dlya.html
Сальник ствола Hatsan оригинал,2,USD,244173508,https://co2.prom.ua/p244173508-salnik-stvola-hatsan.html
"Штифт задника, УСМ Hatsan 125",1,USD,244177701,https://co2.prom.ua/p244177701-shtift-zadnika-usm.html
Штифт ригеля Hatsan 125,1,USD,244187685,https://co2.prom.ua/p244187685-shtift-rigelya-hatsan.html
Шайбы рамы Hatsan 125,2,USD,244203451,https://co2.prom.ua/p244203451-shajby-ramy-hatsan.html
Барабан МР-651,150,UAH,247942874,https://co2.prom.ua/p247942874-baraban-651.html
Рукоять на МР 651,180,UAH,247943784,https://co2.prom.ua/p247943784-rukoyat-651.html
Гайка ствола для МР 654 К с зацепом,300,UAH,247952390,https://co2.prom.ua/p247952390-gajka-stvola-dlya.html
Цилиндр горизонтальной настройки прицельной планки МР 512,90,UAH,247956911,https://co2.prom.ua/p247956911-tsilindr-gorizontalnoj-nastrojki.html
"Затыльник приклада оружия универсальный резиновый , толщина 26 мм",270,UAH,248787809,https://co2.prom.ua/p248787809-zatylnik-priklada-oruzhiya.html
"Затыльник приклада оружия универсальный резиновый , толщина 25 мм",270,UAH,248791385,https://co2.prom.ua/p248791385-zatylnik-priklada-oruzhiya.html
Затыльник приклада оружия универсальный резиновый,450,UAH,248796148,https://co2.prom.ua/p248796148-zatylnik-priklada-oruzhiya.html
Затыльник приклада оружия универсальный,270,UAH,248805744,https://co2.prom.ua/p248805744-zatylnik-priklada-oruzhiya.html
Манжета RTI на Kral 005,50,UAH,271715727,https://co2.prom.ua/p271715727-manzheta-rti-kral.html
Манжета на ИЖ-46,50,UAH,271722323,https://co2.prom.ua/p271722323-manzheta-izh.html
Сальник ИЖ-46,35,UAH,271746225,https://co2.prom.ua/p271746225-salnik-izh.html
Магазин Аникс Beretta А-9000S,220,UAH,271765525,https://co2.prom.ua/p271765525-magazin-aniks-beretta.html
"Манжет Hatsan 70 (80,90,88,55) грибок",60,UAH,274383788,https://co2.prom.ua/p274383788-manzhet-hatsan-80908855.html
"Сальник ствола RTI МР-512, ИЖ-38, ИЖ-53",35,UAH,274396366,https://co2.prom.ua/p274396366-salnik-stvola-rti.html
Спусковой крючок на МР 651 Корнет,120,UAH,274669665,https://co2.prom.ua/p274669665-spuskovoj-kryuchok-651.html
Приклад на Hatsan Striker Edge,30,USD,274674884,https://co2.prom.ua/p274674884-priklad-hatsan-striker.html
"Винт крепления приклада Hatsan 55, 70, 80, 90 оригинал",4,USD,276870007,https://co2.prom.ua/p276870007-vint-krepleniya-priklada.html
"Направляющая пружины Hatsan 55, 70, 80, 90",3,USD,276870633,https://co2.prom.ua/p276870633-napravlyayuschaya-pruzhiny-hatsan.html
"Осевой винт Hatsan 55, 70, 80, 90 оригинал",4,USD,276870984,https://co2.prom.ua/p276870984-osevoj-vint-hatsan.html
"Планка рычага взвода на Hatsan 55, 70, 80, 90",7,USD,276871432,https://co2.prom.ua/p276871432-planka-rychaga-vzvoda.html
"Планка предохранителя на Hatsan 55, 70, 80, 90 старого образца",7,USD,276872495,https://co2.prom.ua/p276872495-planka-predohranitelya-hatsan.html
"Планка предохранителя на Hatsan 55, 70, 80, 90",7,USD,276873183,https://co2.prom.ua/p276873183-planka-predohranitelya-hatsan.html
"Поршень на Hatsan 55, 70, 80, 90 старого образца",20,USD,276874215,https://co2.prom.ua/p276874215-porshen-hatsan-starogo.html
"Поршень на Hatsan 55, 70, 80, 90",20,USD,276877750,https://co2.prom.ua/p276877750-porshen-hatsan.html
"Стоппер Hatsan 55, 70, 80, 90",2,USD,276879212,https://co2.prom.ua/p276879212-stopper-hatsan.html
"Ствол на Hatsan 55, 70, 80, 90",48,USD,276880348,https://co2.prom.ua/p276880348-stvol-hatsan.html
"Ствол на Hatsan 55, 70, 80, 90 старого образца",50,USD,276882812,https://co2.prom.ua/p276882812-stvol-hatsan-starogo.html
"Ствольная коробка на Hatsan 55, 70, 80, 90 старого образца",20,USD,276888929,https://co2.prom.ua/p276888929-stvolnaya-korobka-hatsan.html
"Ствольная коробка на Hatsan 55, 70, 80, 90 SAS",20,USD,276889708,https://co2.prom.ua/p276889708-stvolnaya-korobka-hatsan.html
"Рычаг взвода на Hatsan 55, 70, 80, 90 старого образца",25,USD,276890604,https://co2.prom.ua/p276890604-rychag-vzvoda-hatsan.html
"Рычаг взвода на Hatsan 55, 70, 80, 90 SAS",25,USD,276892382,https://co2.prom.ua/p276892382-rychag-vzvoda-hatsan.html
"Спусковой механизм Hatsan 55, 70, 80, 90 SAS старого образца",25,USD,276903618,https://co2.prom.ua/p276903618-spuskovoj-mehanizm-hatsan.html
"Утяжелитель поршня Hatsan 55, 70, 80, 90",3,USD,276920911,https://co2.prom.ua/p276920911-utyazhelitel-porshnya-hatsan.html
"Винт крепления приклада Hatsan 55, 70, 80, 90 (под скобой)",2,USD,276927368,https://co2.prom.ua/p276927368-vint-krepleniya-priklada.html
"Задник Hatsan 55, 70, 80, 90",15,USD,276932851,https://co2.prom.ua/p276932851-zadnik-hatsan.html
"Пружина VB на винтовки XTSG B-28, Diana 350",130,UAH,276948251,https://co2.prom.ua/p276948251-pruzhina-vintovki-xtsg.html
Пружина Air Arms 3000 «Укрспец-деталь»,130,UAH,284799626,https://co2.prom.ua/p284799626-pruzhina-air-arms.html
"Пружина Чайка Р, Чайка 01 «Укрспец-деталь»",130,UAH,284803215,https://co2.prom.ua/p284803215-pruzhina-chajka-chajka.html
"Пружина Diana 31, 34, 46 «Укрспец-деталь»",130,UAH,284814544,https://co2.prom.ua/p284814544-pruzhina-diana-ukrspets.html
"Пружина Diana 48, 52, 54, 460 «Укрспец-деталь»",130,UAH,284816036,https://co2.prom.ua/p284816036-pruzhina-diana-460.html
"Пружина Diana 350, BAM 28 «Укрспец-деталь»",130,UAH,284831817,https://co2.prom.ua/p284831817-pruzhina-diana-350.html
Пружина Gamo Hunter 440 «Укрспец-деталь»,130,UAH,284835579,https://co2.prom.ua/p284835579-pruzhina-gamo-hunter.html
"Пружина Crosman Quest, Phantom, Optimus и т.д. «Укрспец-деталь»",130,UAH,284849885,https://co2.prom.ua/p284849885-pruzhina-crosman-quest.html
Пружина Hammerli 900 «Укрспец-деталь»,130,UAH,284872634,https://co2.prom.ua/p284872634-pruzhina-hammerli-900.html
Пружина XT 303 «Укрспец-деталь»,130,UAH,284885754,https://co2.prom.ua/p284885754-pruzhina-303-ukrspets.html
"Пружина Hatsan 70, 80, 90, Edge, Striker, AR, Airtact «Укрспец-деталь»",130,UAH,284887027,https://co2.prom.ua/p284887027-pruzhina-hatsan-edge.html
"Пружина ИЖ 38, ИЖ 22 «Укрспец-деталь»",130,UAH,284889678,https://co2.prom.ua/p284889678-pruzhina-izh-izh.html
"Пружина ИЖ 61, ИЖ 60, ИЖ 53 «Укрспец-деталь»",130,UAH,284897322,https://co2.prom.ua/p284897322-pruzhina-izh-izh.html
Пружина МР 512 «Укрспец-деталь»,130,UAH,284898329,https://co2.prom.ua/p284898329-pruzhina-512-ukrspets.html
Пружина BAM 19 «Укрспец-деталь»,130,UAH,284899293,https://co2.prom.ua/p284899293-pruzhina-bam-ukrspets.html
"Газовая пружина для Чайки 11, 12, 12М оригинал",500,UAH,285485395,https://co2.prom.ua/p285485395-gazovaya-pruzhina-dlya.html
Газовая пружина SLV для Чайки,250,UAH,285486010,https://co2.prom.ua/p285486010-gazovaya-pruzhina-slv.html
Пружина МР 513 «Укрспец-деталь»,130,UAH,286375955,https://co2.prom.ua/p286375955-pruzhina-513-ukrspets.html
Пружина Norica Dragon/Quick «Укрспец-деталь»,130,UAH,286387366,https://co2.prom.ua/p286387366-pruzhina-norica-dragonquick.html
Пружина Weihrauch HW98 «Укрспец-деталь»,130,UAH,286406843,https://co2.prom.ua/p286406843-pruzhina-weihrauch-hw98.html
Пружина Weihrauch HW97 «Укрспец-деталь»,130,UAH,286408172,https://co2.prom.ua/p286408172-pruzhina-weihrauch-hw97.html
"Пружина Kral 01, 02 «Укрспец-деталь»",130,UAH,286414253,https://co2.prom.ua/p286414253-pruzhina-kral-ukrspets.html
"Пружина Kral 01, 02 оригинал",6,USD,286415561,https://co2.prom.ua/p286415561-pruzhina-kral-original.html
"Винт поджимной скрытый для KM 44 KWS, SAS Makarov, Gletcher PM,  P08 KWC KMB-41",110,UAH,286487654,https://co2.prom.ua/p286487654-vint-podzhimnoj-skrytyj.html
Магазин на пистолет Umarex Walther CP99 Compact,8,EUR,286489470,https://co2.prom.ua/p286489470-magazin-pistolet-umarex.html
"Винт поджимной скрытый для пистолетов Crosman, Umarex, Gletcher, Borner",80,UAH,286511390,https://co2.prom.ua/p286511390-vint-podzhimnoj-skrytyj.html
"Ось ствола для Hatsan 70, 80, 90, Striker 1000, Striker Edge (осевой винт)",100,UAH,286522941,https://co2.prom.ua/p286522941-stvola-dlya-hatsan.html
Магазин на пистолет Umarex Walther P38,22,EUR,286543492,https://co2.prom.ua/p286543492-magazin-pistolet-umarex.html
"Приклад для винтовки Kral 01, 02",30,USD,286551562,https://co2.prom.ua/p286551562-priklad-dlya-vintovki.html
Ствол для винтовки Kral 01,35,USD,286552170,https://co2.prom.ua/p286552170-stvol-dlya-vintovki.html
"Пластиковый колпачок на Kral 01, 02",2,USD,286954694,https://co2.prom.ua/p286954694-plastikovyj-kolpachok-kral.html
"Упор пружины Kral 01, 02",1,USD,286956304,https://co2.prom.ua/p286956304-upor-pruzhiny-kral.html
Стоппер Kral,2,USD,286956965,https://co2.prom.ua/p286956965-stopper-kral.html
"Рычаг взвода Kral 01, 02",10,USD,286958081,https://co2.prom.ua/p286958081-rychag-vzvoda-kral.html
"Задник с направляющей Kral 01, 02",8,USD,286958542,https://co2.prom.ua/p286958542-zadnik-napravlyayuschej-kral.html
"Планка предохранителя Kral 01, 02",2,USD,286959741,https://co2.prom.ua/p286959741-planka-predohranitelya-kral.html
"Поршень Kral 01, 02",14,USD,287093971,https://co2.prom.ua/p287093971-porshen-kral.html
"Ствольная коробка Kral 01, 02",8,USD,287103919,https://co2.prom.ua/p287103919-stvolnaya-korobka-kral.html
Пружина ригеля Kral,60,UAH,287116021,https://co2.prom.ua/p287116021-pruzhina-rigelya-kral.html
Ригель Kral,5,USD,287133126,https://co2.prom.ua/p287133126-rigel-kral.html
"Осевой винт Kral, Gamo Hunter 440 (оригинал)",4,USD,287179307,https://co2.prom.ua/p287179307-osevoj-vint-kral.html
Утяжелитель пружины Kral,1,USD,287183415,https://co2.prom.ua/p287183415-utyazhelitel-pruzhiny-kral.html
Винт крепления спускового механизма Kral,1,USD,287187181,https://co2.prom.ua/p287187181-vint-krepleniya-spuskovogo.html
Штифт задника Kral,1,USD,287189381,https://co2.prom.ua/p287189381-shtift-zadnika-kral.html
"Манжета RTI на Diana 350, XTSG B28",50,UAH,287190968,https://co2.prom.ua/p287190968-manzheta-rti-diana.html
Сальник ствола RTI Hatsan 55-135,35,UAH,287196599,https://co2.prom.ua/p287196599-salnik-stvola-rti.html
Ось ствола для Hatsan 125 (осевой винт),100,UAH,287200821,https://co2.prom.ua/p287200821-stvola-dlya-hatsan.html
"Пружина тяги предохранителя Hatsan, Torun, Kral, Stoeger и др.",55,UAH,290353122,https://co2.prom.ua/p290353122-pruzhina-tyagi-predohranitelya.html
"Пружина механизма предохранителя Hatsan 70, 80, 90, 125",55,UAH,290356215,https://co2.prom.ua/p290356215-pruzhina-mehanizma-predohranitelya.html
"Рем.комплект на Crosman 1377, 2100 6 колец",140,UAH,291667208,https://co2.prom.ua/p291667208-remkomplekt-crosman-1377.html
Рем.комплект на Crosman 357 5 колец,95,UAH,291667902,https://co2.prom.ua/p291667902-remkomplekt-crosman-357.html
Рем.комплект на Crosman 1077 4 кольца,110,UAH,291668081,https://co2.prom.ua/p291668081-remkomplekt-crosman-1077.html
Манжета RTI на Remington Genesis,50,UAH,291668345,https://co2.prom.ua/p291668345-manzheta-rti-remington.html
Уплотнение ствола на МР-654К RTK,27,UAH,291668558,https://co2.prom.ua/p291668558-uplotnenie-stvola-654k.html
Надульник на Hatsan 125,11,USD,363303322,https://co2.prom.ua/p363303322-nadulnik-hatsan-125.html
"Затыльник приклада оружия универсальный резиновый , толщина 42 мм, коричневый.",320,UAH,363985656,https://co2.prom.ua/p363985656-zatylnik-priklada-oruzhiya.html
"Затыльник приклада оружия универсальный резиновый , толщина 42 мм",450,UAH,363992207,https://co2.prom.ua/p363992207-zatylnik-priklada-oruzhiya.html
Глушитель для МР654К (28 серия),28,USD,369160127,https://co2.prom.ua/p369160127-glushitel-dlya-mr654k.html
"Модератор для PCP и ППП винтовок с резьбой 1/2 UNF (разборной, без покрытия)",1050,UAH,395041737,https://co2.prom.ua/p395041737-moderator-dlya-pcp.html
"Модератор для PCP и ППП винтовок с резьбой 1/2 UNF (разборной, покрытие анод)",1200,UAH,395049799,https://co2.prom.ua/p395049799-moderator-dlya-pcp.html
"Модератор для PCP и ППП винтовок с резьбой 1/2 UNF (неразборной, термоусадка)",1100,UAH,395055308,https://co2.prom.ua/p395055308-moderator-dlya-pcp.html
Надульник отсекатель для PCP и ППП винтовок с резьбой на стволе ½ 20 UNF,400,UAH,395057521,https://co2.prom.ua/p395057521-nadulnik-otsekatel-dlya.html
Модератор полуинтегрированный для винтовок со стволом Ø16 мм,1100,UAH,395059903,https://co2.prom.ua/p395059903-moderator-poluintegrirovannyj-dlya.html
Модератор полуинтегрированный для винтовок с стволом Ø15 мм,1100,UAH,395061762,https://co2.prom.ua/p395061762-moderator-poluintegrirovannyj-dlya.html
Рукоятка МР-654К (коричневый пластик),170,UAH,405588606,https://co2.prom.ua/p405588606-rukoyatka-654k-korichnevyj.html
"Поршень с манжетой для ИЖ-60, ИЖ-61",300,UAH,405612925,https://co2.prom.ua/p405612925-porshen-manzhetoj-dlya.html
"Манжета RTI на ИЖ-22, ИЖ-38, ИЖ-53 с грибком крепления",65,UAH,405685934,https://co2.prom.ua/p405685934-manzheta-rti-izh.html
Манжета RTI на Hatsan 125 (грибок),60,UAH,497979901,https://co2.prom.ua/p497979901-manzheta-rti-hatsan.html
Манжета RTI на Hatsan 125,50,UAH,497981302,https://co2.prom.ua/p497981302-manzheta-rti-hatsan.html
Манжета RTI на Crosman (грибок),60,UAH,497999335,https://co2.prom.ua/p497999335-manzheta-rti-crosman.html
"Манжета RTI на Hatsan 70, 80, 90, Striker, Edge, AR, Airtact (грибок)",60,UAH,498013062,https://co2.prom.ua/p498013062-manzheta-rti-hatsan.html
"Манжета RTI на МР-512, ИЖ-61, ИЖ-60, ИЖ-53, ИЖ-22, ИЖ-38, ИЖ-40 (грибок)",60,UAH,498033471,https://co2.prom.ua/p498033471-manzheta-rti-512.html
Манжета RTI на Hatsan 135 (грибок),60,UAH,498040313,https://co2.prom.ua/p498040313-manzheta-rti-hatsan.html
"Грибок крепления манжеты ИЖ22, ИЖ38, ИЖ53 полиуретан.",35,UAH,498044181,https://co2.prom.ua/p498044181-gribok-krepleniya-manzhety.html
"Удлинитель ствола для МР 654 К (ранние версии, 28 серия, 20 серия)",500,UAH,498065348,https://co2.prom.ua/p498065348-udlinitel-stvola-dlya.html
"Удлинитель ствола для МР 654 К (последние версии, 32 серия)",500,UAH,498074618,https://co2.prom.ua/p498074618-udlinitel-stvola-dlya.html
Модератор с мушкой полуинтегрированный для винтовок с стволом Ø16 мм,1200,UAH,498472946,https://co2.prom.ua/p498472946-moderator-mushkoj-poluintegrirovannyj.html
Модератор с мушкой полуинтегрированный для винтовок с стволом Ø15 мм,1200,UAH,498473056,https://co2.prom.ua/p498473056-moderator-mushkoj-poluintegrirovannyj.html
"Модератор полуинтегрированный для QB78, QB79 (термоусадка)",1100,UAH,498486796,https://co2.prom.ua/p498486796-moderator-poluintegrirovannyj-dlya.html
"Модератор полуинтегрированный для QB78, QB79 (анод)",1200,UAH,498488890,https://co2.prom.ua/p498488890-moderator-poluintegrirovannyj-dlya.html
Красный курок для МР654,750,UAH,498536171,https://co2.prom.ua/p498536171-krasnyj-kurok-dlya.html
"Затворная задержка для МР654 ""дутая""",210,UAH,498536728,https://co2.prom.ua/p498536728-zatvornaya-zaderzhka-dlya.html
"Винт поджимной для пистолетов Crosman, Umarex, Gletcher, Borner",80,UAH,498538413,https://co2.prom.ua/p498538413-vint-podzhimnoj-dlya.html
Пружина B-3 «Укрспец-деталь»,130,UAH,500489326,https://co2.prom.ua/p500489326-pruzhina-ukrspets-detal.html
Пружина Hatsan 125 «Укрспец-деталь»,130,UAH,500509292,https://co2.prom.ua/p500509292-pruzhina-hatsan-125.html
Выбрасыватель ПМ (ММГ),550,UAH,500513207,https://co2.prom.ua/p500513207-vybrasyvatel-mmg.html
"Осевой винт Kral, Torun, Ares, Gamo",115,UAH,500521756,https://co2.prom.ua/p500521756-osevoj-vint-kral.html
Магазин для Stalker M906,13,USD,503785619,https://co2.prom.ua/p503785619-magazin-dlya-stalker.html
Магазин для Stalker 914,13,USD,503795057,https://co2.prom.ua/p503795057-magazin-dlya-stalker.html
Магазин для Stalker 917,13,USD,503796684,https://co2.prom.ua/p503796684-magazin-dlya-stalker.html
"Магазин для Stalker 918, Stalker 2918",13,USD,503799173,https://co2.prom.ua/p503799173-magazin-dlya-stalker.html
Магазин для Stalker 925,18,USD,503802646,https://co2.prom.ua/p503802646-magazin-dlya-stalker.html
Газовая пружина SLV для Gamo Big Cat 1000,250,UAH,505118222,https://co2.prom.ua/p505118222-gazovaya-pruzhina-slv.html
Манжета RTI на Gamo Big Cat 1000,50,UAH,512772226,https://co2.prom.ua/p512772226-manzheta-rti-gamo.html
"Ремонтное шептало для винтовок Crosman, Torun, Hatsan Striker, Kral, Чайка, Ares, Stoeger, SAG и др.",140,UAH,514046604,https://co2.prom.ua/p514046604-remontnoe-sheptalo-dlya.html
"Надульник отсекатель для PCP и ППП винтовок с резьбой на стволе ½ 20 UNF, анод",450,UAH,514051425,https://co2.prom.ua/p514051425-nadulnik-otsekatel-dlya.html
"Тело магазина МР654К (28 серия, ранние версии)",75,UAH,514060798,https://co2.prom.ua/p514060798-telo-magazina-mr654k.html
Тело магазина МР654К (32 серия),200,UAH,514068781,https://co2.prom.ua/p514068781-telo-magazina-mr654k.html
Затворная задержка МР 654 К (плоская),70,UAH,514435312,https://co2.prom.ua/p514435312-zatvornaya-zaderzhka-654.html
"Обтюратор для KM44 KWC, SAS Makarov, Gletcher PM",150,UAH,514562393,https://co2.prom.ua/p514562393-obtyurator-dlya-km44.html
Газовая пружина SLV для Norica,250,UAH,514675292,https://co2.prom.ua/p514675292-gazovaya-pruzhina-slv.html
"Ремкомплект для Crosman ТТ, Gletcher TT, APS Gletcher",50,UAH,516056323,https://co2.prom.ua/p516056323-remkomplekt-dlya-crosman.html
Сальник ствола RTI Diana 48-52,35,UAH,521256049,https://co2.prom.ua/p521256049-salnik-stvola-rti.html
Сальник ствола RTI Gamo Hunter 440,35,UAH,521258831,https://co2.prom.ua/p521258831-salnik-stvola-rti.html
Сальник ствола RTI Norica,35,UAH,521262498,https://co2.prom.ua/p521262498-salnik-stvola-rti.html
"Сальник ствола RTI Hatsan 70, 80, 90,125 (оригинал)",35,UAH,521280144,https://co2.prom.ua/p521280144-salnik-stvola-rti.html
"Газовая пружина SLV для Hatsan Striker Edge, Striker 1000X, Striker 1000S",250,UAH,536366309,https://co2.prom.ua/p536366309-gazovaya-pruzhina-slv.html
"Газовая пружина SLV для Hatsan 55, 70, 80, 90",250,UAH,536367447,https://co2.prom.ua/p536367447-gazovaya-pruzhina-slv.html
"Рукоятка на МР654К (20 серия, 28 серия, ранние версии)",100,UAH,543748211,https://co2.prom.ua/p543748211-rukoyatka-mr654k-seriya.html
Магазин на ИЖ61 (сталь),145,UAH,543756601,https://co2.prom.ua/p543756601-magazin-izh61-stal.html
Красный предохранитель для МР654 (с пружиной),1000,UAH,543761067,https://co2.prom.ua/p543761067-krasnyj-predohranitel-dlya.html
Газовая пружина SLV для BAM19,250,UAH,543805716,https://co2.prom.ua/p543805716-gazovaya-pruzhina-slv.html
"Шептало-1 спускового механизма Hatsan 55, 70, 80, 90, 125, 135, 150",125,UAH,543867274,https://co2.prom.ua/p543867274-sheptalo-spuskovogo-mehanizma.html
"Гладкий стволик с переходником под «Сигнал охотника» МР654К (Н версия, 32 серия)",450,UAH,543897585,https://co2.prom.ua/p543897585-gladkij-stvolik-perehodnikom.html
"Гладкий стволик с переходником под «Сигнал охотника» МР654К (20 серия, 28 серия, ранние версии)",450,UAH,543914217,https://co2.prom.ua/p543914217-gladkij-stvolik-perehodnikom.html
"Пружина боевая ТОЗ-34 (правая, левая)",190,UAH,544189964,https://co2.prom.ua/p544189964-pruzhina-boevaya-toz.html
